lat,lng,Title,City,State,Group,Ideology,Headquarters,Statewide,Year
30.9842977,-91.9623327,United Northern and Southern Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2009
30.9842977,-91.9623327,Brotherhood of Klans Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2010
30.9842977,-91.9623327,Jewish Defense League,"",LOUISIANA,"",General Hate,"",Yes,2010
30.9842977,-91.9623327,Knight Riders Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2010
30.9842977,-91.9623327,M.A.C.S. Klan Merchandise,"",LOUISIANA,"",General Hate,"",Yes,2010
30.9842977,-91.9623327,Traditionalist American Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2010
30.9842977,-91.9623327,United Northern and Southern Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2010
30.9842977,-91.9623327,Jewish Defense League,"",LOUISIANA,"",General Hate,"",Yes,2011
30.9842977,-91.9623327,M.A.C.S. Klan Merchandise,"",LOUISIANA,"",General Hate,"",Yes,2011
30.9842977,-91.9623327,National Socialist Movement,"",LOUISIANA,National Socialist Movement,Neo-Nazi,"",Yes,2011
30.9842977,-91.9623327,New Black Panther Party,"",LOUISIANA,New Black Panther Party,Black Separatist,"",Yes,2011
30.9842977,-91.9623327,Rebel Brigade Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2011
30.9842977,-91.9623327,True Invisible Empire Traditionalist American Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2011
30.9842977,-91.9623327,American Nazi Party,"",LOUISIANA,"",Neo-Nazi,"",Yes,2012
30.9842977,-91.9623327,Jewish Defense League,"",LOUISIANA,"",General Hate,"",Yes,2012
30.9842977,-91.9623327,Loyal White Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2012
30.9842977,-91.9623327,M.A.C.S. Klan Merchandise,"",LOUISIANA,"",General Hate,"",Yes,2012
30.9842977,-91.9623327,National Socialist Movement,"",LOUISIANA,National Socialist Movement,Neo-Nazi,"",Yes,2012
30.9842977,-91.9623327,Aryan Terror Brigade,"",LOUISIANA,"",Racist Skinhead,"",Yes,2013
30.9842977,-91.9623327,Loyal White Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2013
30.9842977,-91.9623327,M.A.C.S. Klan Merchandise,"",LOUISIANA,"",General Hate,"",Yes,2013
30.9842977,-91.9623327,National Socialist Freedom Movement,"",LOUISIANA,"",Neo-Nazi,"",Yes,2013
30.9842977,-91.9623327,National Socialist Movement,"",LOUISIANA,National Socialist Movement,Neo-Nazi,"",Yes,2013
30.9842977,-91.9623327,Red October,"",LOUISIANA,"",White Nationalist,"",Yes,2013
30.9842977,-91.9623327,Aryan Nations Sadistic Souls MC,"",LOUISIANA,"",Neo-Nazi,"",Yes,2013
30.9842977,-91.9623327,Aryan Terror Brigade,"",LOUISIANA,"",Racist Skinhead,"",Yes,2014
30.9842977,-91.9623327,Free America Rally,"",LOUISIANA,"",White Nationalist,"",Yes,2014
30.9842977,-91.9623327,Loyal White Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2014
30.9842977,-91.9623327,National Socialist Freedom Movement,"",LOUISIANA,"",Neo-Nazi,"",Yes,2014
30.9842977,-91.9623327,National Socialist Movement,"",LOUISIANA,National Socialist Movement,Neo-Nazi,"",Yes,2014
30.9842977,-91.9623327,Southern National Congress,"",LOUISIANA,"",Neo-Confederate,"",Yes,2014
30.9842977,-91.9623327,Loyal White Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2015
30.9842977,-91.9623327,National Socialist Movement,"",LOUISIANA,National Socialist Movement,Neo-Nazi,"",Yes,2015
30.9842977,-91.9623327,Original Knight Riders Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2015
30.9842977,-91.9623327,Aryan Nations Sadistic Souls MC,"",LOUISIANA,"",Neo-Nazi,"",Yes,2015
30.9842977,-91.9623327,Southern National Congress,"",LOUISIANA,"",Neo-Confederate,"",Yes,2015
30.9842977,-91.9623327,National Socialist Movement,"",LOUISIANA,National Socialist Movement,Neo-Nazi,"",Yes,2016
30.9842977,-91.9623327,Southern National Congress,"",LOUISIANA,"",Neo-Confederate,"",Yes,2016
30.9842977,-91.9623327,Die Auserwahlten,"",LOUISIANA,"",Racist Skinhead,"",Yes,2017
30.9842977,-91.9623327,Israelite School of Universal Practical Knowledge,"",LOUISIANA,"",Black Separatist,"",Yes,2017
30.9842977,-91.9623327,Vanguard America,"",LOUISIANA,"",Neo-Nazi,"",Yes,2017
30.9842977,-91.9623327,Great Millstone,"",LOUISIANA,"",Black Separatist,"",Yes,2018
30.9842977,-91.9623327,Israelite School of Universal Practical Knowledge,"",LOUISIANA,"",Black Separatist,"",Yes,2018
30.9842977,-91.9623327,Identity Dixie,"",LOUISIANA,"",Neo-Confederate,"",Yes,2018
30.9842977,-91.9623327,"Daily Stormer, The","",LOUISIANA,"",Neo-Nazi,"",Yes,2018
30.9842977,-91.9623327,The Right Stuff,"",LOUISIANA,"",White Nationalist,"",Yes,2018
30.9842977,-91.9623327,Great Millstone,"",LOUISIANA,"",Black Separatist,"",Yes,2019
30.9842977,-91.9623327,Israelite School of Universal Practical Knowledge,"",LOUISIANA,"",Black Separatist,"",Yes,2019
30.9842977,-91.9623327,Patriotic Brigade Knights of the Ku Klux Klan,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2019
30.9842977,-91.9623327,Identity Dixie,"",LOUISIANA,"",Neo-Confederate,"",Yes,2019
30.9842977,-91.9623327,Patriot Front,"",LOUISIANA,"",White Nationalist,"",Yes,2019
45.253783,-69.4454689,National Socialist Movement,"",MAINE,National Socialist Movement,Neo-Nazi,"",Yes,2003
45.253783,-69.4454689,National Socialist Movement,"",MAINE,National Socialist Movement,Neo-Nazi,"",Yes,2004
45.253783,-69.4454689,National Socialist Movement,"",MAINE,National Socialist Movement,Neo-Nazi,"",Yes,2005
45.253783,-69.4454689,American National Socialist Workers Party,"",MAINE,"",Neo-Nazi,"",Yes,2008
45.253783,-69.4454689,North East White Pride,"",MAINE,"",White Nationalist,"",Yes,2009
45.253783,-69.4454689,Blood and Honour America Division,"",MAINE,Blood & Honour,Racist Skinhead,"",Yes,2010
45.253783,-69.4454689,Volksfront,"",MAINE,"",Racist Skinhead,"",Yes,2010
45.253783,-69.4454689,American Third Position,"",MAINE,"",White Nationalist,"",Yes,2011
45.253783,-69.4454689,Aryan Nations 88,"",MAINE,"",Neo-Nazi,"",Yes,2011
45.253783,-69.4454689,Blood and Honour America Division,"",MAINE,Blood & Honour,Racist Skinhead,"",Yes,2011
45.253783,-69.4454689,National Socialist Movement,"",MAINE,National Socialist Movement,Neo-Nazi,"",Yes,2011
45.253783,-69.4454689,Volksfront,"",MAINE,"",Racist Skinhead,"",Yes,2011
45.253783,-69.4454689,National Socialist Movement,"",MAINE,National Socialist Movement,Neo-Nazi,"",Yes,2012
45.253783,-69.4454689,Loyal White Knights of the KKK,"",MAINE,"",Ku Klux Klan,"",Yes,2013
45.253783,-69.4454689,National Socialist Movement,"",MAINE,National Socialist Movement,Neo-Nazi,"",Yes,2013
45.253783,-69.4454689,Loyal White Knights of the KKK,"",MAINE,"",Ku Klux Klan,"",Yes,2014
45.253783,-69.4454689,National Socialist Movement,"",MAINE,National Socialist Movement,Neo-Nazi,"",Yes,2014
45.253783,-69.4454689,Militant Knights KKK,"",MAINE,"",Ku Klux Klan,"",Yes,2015
45.253783,-69.4454689,National Socialist Movement,"",MAINE,National Socialist Movement,Neo-Nazi,"",Yes,2015
45.253783,-69.4454689,Crew 38,"",MAINE,"",Racist Skinhead,"",Yes,2016
45.253783,-69.4454689,Militant Knights KKK,"",MAINE,"",Ku Klux Klan,"",Yes,2016
45.253783,-69.4454689,Crew 38,"",MAINE,"",Racist Skinhead,"",Yes,2017
45.253783,-69.4454689,Traditionalist American Knights of the KKK,"",MAINE,"",Ku Klux Klan,"",Yes,2017
45.253783,-69.4454689,Atomwaffen Division,"",MAINE,"",Neo-Nazi,"",Yes,2018
45.253783,-69.4454689,"Daily Stormer, The","",MAINE,"",Neo-Nazi,"",Yes,2018
45.253783,-69.4454689,Patriot Front,"",MAINE,"",White Nationalist,"",Yes,2019
39.0457549,-76.6412712,Imperial Klans of America Knights of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2004
39.0457549,-76.6412712,Southern White Knights of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2004
39.0457549,-76.6412712,Imperial Klans of America Knights of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2005
39.0457549,-76.6412712,Imperial Klans of America Knights of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2006
39.0457549,-76.6412712,National Socialist Movement,"",MARYLAND,National Socialist Movement,Neo-Nazi,"",Yes,2006
39.0457549,-76.6412712,Brotherhood of Klans Knights of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2008
39.0457549,-76.6412712,National Socialist Order of America,"",MARYLAND,"",Neo-Nazi,"",Yes,2008
39.0457549,-76.6412712,United Northern and Southern Knights of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2008
39.0457549,-76.6412712,Brotherhood of Klans Knights of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2009
39.0457549,-76.6412712,United Northern and Southern Knights of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2009
39.0457549,-76.6412712,Association of Independent Klansmen Knights of The KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2010
39.0457549,-76.6412712,Brotherhood of Klans Knights of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2010
39.0457549,-76.6412712,Creativity Movement,"",MARYLAND,Creativity Movement,Neo-Nazi,"",Yes,2010
39.0457549,-76.6412712,Knight Riders Knights of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2010
39.0457549,-76.6412712,United Northern and Southern Knights of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2010
39.0457549,-76.6412712,Aryan Nations 88,"",MARYLAND,"",Neo-Nazi,"",Yes,2011
39.0457549,-76.6412712,Creativity Movement,"",MARYLAND,Creativity Movement,Neo-Nazi,"",Yes,2011
39.0457549,-76.6412712,Ku Klos Knights of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2011
39.0457549,-76.6412712,Rebel Brigade Knights of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2011
39.0457549,-76.6412712,South Africa Project,"",MARYLAND,"",White Nationalist,"",Yes,2011
39.0457549,-76.6412712,United Knights of Tennessee Order of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2011
39.0457549,-76.6412712,Ku Klos Knights of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2012
39.0457549,-76.6412712,Label 56,"",MARYLAND,"",Hate Music,"",Yes,2012
39.0457549,-76.6412712,Loyal White Knights of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2012
39.0457549,-76.6412712,South Africa Project,"",MARYLAND,"",White Nationalist,"",Yes,2012
39.0457549,-76.6412712,Label 56,"",MARYLAND,"",Hate Music,"",Yes,2013
39.0457549,-76.6412712,Loyal White Knights of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2013
39.0457549,-76.6412712,National Socialist Freedom Movement,"",MARYLAND,"",Neo-Nazi,"",Yes,2013
39.0457549,-76.6412712,Southern National Congress,"",MARYLAND,"",Neo-Confederate,"",Yes,2013
39.0457549,-76.6412712,Loyal White Knights of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2014
39.0457549,-76.6412712,National Socialist Freedom Movement,"",MARYLAND,"",Neo-Nazi,"",Yes,2014
39.0457549,-76.6412712,National Socialist Movement,"",MARYLAND,National Socialist Movement,Neo-Nazi,"",Yes,2014
39.0457549,-76.6412712,Southern National Congress,"",MARYLAND,"",Neo-Confederate,"",Yes,2014
39.0457549,-76.6412712,Advanced White Society,"",MARYLAND,"",White Nationalist,"",Yes,2015
39.0457549,-76.6412712,National Socialist Movement,"",MARYLAND,National Socialist Movement,Neo-Nazi,"",Yes,2015
39.0457549,-76.6412712,Southern National Congress,"",MARYLAND,"",Neo-Confederate,"",Yes,2015
39.0457549,-76.6412712,Be Active Front USA,"",MARYLAND,"",Racist Skinhead,"",Yes,2016
39.0457549,-76.6412712,Crew 38,"",MARYLAND,"",Racist Skinhead,"",Yes,2016
39.0457549,-76.6412712,National Socialist Movement,"",MARYLAND,National Socialist Movement,Neo-Nazi,"",Yes,2016
39.0457549,-76.6412712,Southern National Congress,"",MARYLAND,"",Neo-Confederate,"",Yes,2016
39.0457549,-76.6412712,Be Active Front USA,"",MARYLAND,"",Racist Skinhead,"",Yes,2017
39.0457549,-76.6412712,Identity Evropa,"",MARYLAND,Identity Evropa/American Identity Movement,White Nationalist,"",Yes,2017
39.0457549,-76.6412712,Loyal White Knights of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2017
39.0457549,-76.6412712,Vanguard America,"",MARYLAND,"",Neo-Nazi,"",Yes,2017
39.0457549,-76.6412712,Virginia Christian Alliance,"",MARYLAND,"",Anti-Muslim,"",Yes,2017
39.0457549,-76.6412712,Confederate White Knights of the Ku Klux Klan,"",MARYLAND,"",Ku Klux Klan,Yes,Yes,2018
39.0457549,-76.6412712,Loyal White Knights of the Ku Klux Klan,"",MARYLAND,"",Ku Klux Klan,"",Yes,2018
39.0457549,-76.6412712,Noble Klans of America,"",MARYLAND,"",Ku Klux Klan,Yes,Yes,2018
39.0457549,-76.6412712,Atomwaffen Division,"",MARYLAND,"",Neo-Nazi,"",Yes,2018
39.0457549,-76.6412712,Be Active Front USA,"",MARYLAND,"",Racist Skinhead,"",Yes,2018
39.0457549,-76.6412712,Identity Evropa,"",MARYLAND,Identity Evropa/American Identity Movement,White Nationalist,"",Yes,2018
39.0457549,-76.6412712,Patriot Front,"",MARYLAND,"",White Nationalist,"",Yes,2018
39.0457549,-76.6412712,Loyal White Knights of the Ku Klux Klan,"",MARYLAND,"",Ku Klux Klan,"",Yes,2019
39.0457549,-76.6412712,Atomwaffen Division,"",MARYLAND,"",Neo-Nazi,"",Yes,2019
39.0457549,-76.6412712,Be Active Front USA,"",MARYLAND,"",Racist Skinhead,"",Yes,2019
39.0457549,-76.6412712,American Identity Movement,"",MARYLAND,"",White Nationalist,"",Yes,2019
39.0457549,-76.6412712,Patriot Front,"",MARYLAND,"",White Nationalist,"",Yes,2019
42.4072107,-71.3824374,Creativity Movement,"",MASSACHUSETTS,Creativity Movement,Neo-Nazi,"",Yes,2003
42.4072107,-71.3824374,United Northern and Southern Knights of the KKK,"",MASSACHUSETTS,"",Ku Klux Klan,"",Yes,2008
42.4072107,-71.3824374,Aryan Terror Brigade,"",MASSACHUSETTS,"",Racist Skinhead,"",Yes,2009
42.4072107,-71.3824374,National Knights of the KKK,"",MASSACHUSETTS,"",Ku Klux Klan,"",Yes,2009
42.4072107,-71.3824374,United Northern and Southern Knights of the KKK,"",MASSACHUSETTS,"",Ku Klux Klan,"",Yes,2009
42.4072107,-71.3824374,Aryan Terror Brigade,"",MASSACHUSETTS,"",Racist Skinhead,"",Yes,2010
42.4072107,-71.3824374,National Socialist Movement,"",MASSACHUSETTS,National Socialist Movement,Neo-Nazi,"",Yes,2010
42.4072107,-71.3824374,United Northern and Southern Knights of the KKK,"",MASSACHUSETTS,"",Ku Klux Klan,"",Yes,2010
42.4072107,-71.3824374,Aryan Terror Brigade,"",MASSACHUSETTS,"",Racist Skinhead,"",Yes,2011
42.4072107,-71.3824374,Aryan Terror Brigade,"",MASSACHUSETTS,"",Racist Skinhead,"",Yes,2012
42.4072107,-71.3824374,National Socialist Movement,"",MASSACHUSETTS,National Socialist Movement,Neo-Nazi,"",Yes,2012
42.4072107,-71.3824374,Aryan Terror Brigade,"",MASSACHUSETTS,"",Racist Skinhead,"",Yes,2013
42.4072107,-71.3824374,Free America Rally,"",MASSACHUSETTS,"",White Nationalist,"",Yes,2013
42.4072107,-71.3824374,Loyal White Knights of the KKK,"",MASSACHUSETTS,"",Ku Klux Klan,"",Yes,2013
42.4072107,-71.3824374,National Socialist Movement,"",MASSACHUSETTS,National Socialist Movement,Neo-Nazi,"",Yes,2013
42.4072107,-71.3824374,Advanced White Society,"",MASSACHUSETTS,"",White Nationalist,"",Yes,2014
42.4072107,-71.3824374,Aryan Strikeforce,"",MASSACHUSETTS,"",Racist Skinhead,"",Yes,2014
42.4072107,-71.3824374,Aryan Terror Brigade,"",MASSACHUSETTS,"",Racist Skinhead,"",Yes,2014
42.4072107,-71.3824374,Free America Rally,"",MASSACHUSETTS,"",White Nationalist,"",Yes,2014
42.4072107,-71.3824374,National Socialist Movement,"",MASSACHUSETTS,National Socialist Movement,Neo-Nazi,"",Yes,2014
42.4072107,-71.3824374,"White Man's March","",MASSACHUSETTS,"",White Nationalist,"",Yes,2014
42.4072107,-71.3824374,Aryan Strikeforce,"",MASSACHUSETTS,"",Racist Skinhead,"",Yes,2015
42.4072107,-71.3824374,National Socialist Movement,"",MASSACHUSETTS,National Socialist Movement,Neo-Nazi,"",Yes,2015
42.4072107,-71.3824374,Aryan Strikeforce,"",MASSACHUSETTS,"",Racist Skinhead,"",Yes,2016
42.4072107,-71.3824374,Gallows Tree Wotansvolk Alliance,"",MASSACHUSETTS,"",Neo-Volkisch,"",Yes,2016
42.4072107,-71.3824374,The Daily Stormer,"",MASSACHUSETTS,"",Neo-Nazi,"",Yes,2017
42.4072107,-71.3824374,Vanguard America,"",MASSACHUSETTS,"",Neo-Nazi,"",Yes,2017
42.4072107,-71.3824374,Asatru Folk Assembly,"",MASSACHUSETTS,"",General Hate,"",Yes,2018
42.4072107,-71.3824374,Proud Boys,"",MASSACHUSETTS,Proud Boys,General Hate,"",Yes,2018
42.4072107,-71.3824374,Atomwaffen Division,"",MASSACHUSETTS,"",Neo-Nazi,"",Yes,2018
42.4072107,-71.3824374,Patriot Front,"",MASSACHUSETTS,"",White Nationalist,"",Yes,2018
42.4072107,-71.3824374,Proud Boys,"",MASSACHUSETTS,Proud Boys,General Hate,"",Yes,2019
42.4072107,-71.3824374,National Socialist Legion,"",MASSACHUSETTS,"",Neo-Nazi,"",Yes,2019
42.4072107,-71.3824374,The Daily Stormer,"",MASSACHUSETTS,"",Neo-Nazi,"",Yes,2019
42.4072107,-71.3824374,Asatru Folk Assembly,"",MASSACHUSETTS,"",Neo-Volkisch,"",Yes,2019
42.4072107,-71.3824374,Patriot Front,"",MASSACHUSETTS,"",White Nationalist,"",Yes,2019
42.4072107,-71.3824374,The Base,"",MASSACHUSETTS,"",White Nationalist,"",Yes,2019
44.3148443,-85.6023643,Northern Hammerskins,"",MICHIGAN,"",Racist Skinhead,"",Yes,2002
44.3148443,-85.6023643,Northern Hammerskins,"",MICHIGAN,"",Racist Skinhead,"",Yes,2003
44.3148443,-85.6023643,Imperial Klans of America Knights of the KKK,"",MICHIGAN,"",Ku Klux Klan,"",Yes,2004
44.3148443,-85.6023643,Southern White Knights of the KKK,"",MICHIGAN,"",Ku Klux Klan,"",Yes,2004
44.3148443,-85.6023643,Empire Knights of the KKK,"",MICHIGAN,"",Ku Klux Klan,"",Yes,2005
44.3148443,-85.6023643,Imperial Klans of America Knights of the KKK,"",MICHIGAN,"",Ku Klux Klan,"",Yes,2005
44.3148443,-85.6023643,The Christian Guard,"",MICHIGAN,"",Christian Identity,"",Yes,2005
44.3148443,-85.6023643,Imperial Klans of America Knights of the KKK,"",MICHIGAN,"",Ku Klux Klan,"",Yes,2006
44.3148443,-85.6023643,National Vanguard,"",MICHIGAN,"",Neo-Nazi,"",Yes,2006
44.3148443,-85.6023643,The Christian Guard,"",MICHIGAN,"",Christian Identity,"",Yes,2006
44.3148443,-85.6023643,Imperial Klans of America Knights of the KKK,"",MICHIGAN,"",Ku Klux Klan,"",Yes,2007
44.3148443,-85.6023643,National Socialist Movement,"",MICHIGAN,National Socialist Movement,Neo-Nazi,"",Yes,2007
44.3148443,-85.6023643,National Socialist Movement Skinhead Division,"",MICHIGAN,"",Neo-Nazi,"",Yes,2007
44.3148443,-85.6023643,National Vanguard,"",MICHIGAN,"",Neo-Nazi,"",Yes,2007
44.3148443,-85.6023643,Romanian National Vanguard,"",MICHIGAN,"",Neo-Nazi,"",Yes,2007
44.3148443,-85.6023643,National Socialist Movement,"",MICHIGAN,"",Neo-Nazi,"",Yes,2008
44.3148443,-85.6023643,National Socialist Order of America,"",MICHIGAN,"",Neo-Nazi,"",Yes,2008
44.3148443,-85.6023643,New Black Panther Party,"",MICHIGAN,New Black Panther Party,Black Separatist,"",Yes,2008
44.3148443,-85.6023643,Romanian National Vanguard,"",MICHIGAN,"",Neo-Nazi,"",Yes,2008
44.3148443,-85.6023643,White Voices of America,"",MICHIGAN,"",White Nationalist,"",Yes,2008
44.3148443,-85.6023643,Firm 22,"",MICHIGAN,"",Racist Skinhead,"",Yes,2009
44.3148443,-85.6023643,Jewish Defense League,"",MICHIGAN,"",General Hate,"",Yes,2009
44.3148443,-85.6023643,New Black Panther Party,"",MICHIGAN,New Black Panther Party,Black Separatist,"",Yes,2009
44.3148443,-85.6023643,Romanian National Vanguard,"",MICHIGAN,"",Neo-Nazi,"",Yes,2009
44.3148443,-85.6023643,United White Knights of the KKK,"",MICHIGAN,"",Ku Klux Klan,"",Yes,2009
44.3148443,-85.6023643,Vinlanders Social Club,"",MICHIGAN,Vinlanders Social Club,Racist Skinhead,"",Yes,2009
44.3148443,-85.6023643,American National Socialist Party,"",MICHIGAN,"",Neo-Nazi,"",Yes,2010
44.3148443,-85.6023643,Aryan Nations 88,"",MICHIGAN,"",Neo-Nazi,"",Yes,2010
44.3148443,-85.6023643,Blood and Honour America Division,"",MICHIGAN,Blood & Honour,Racist Skinhead,"",Yes,2010
44.3148443,-85.6023643,Brotherhood of Klans Knights of the KKK,"",MICHIGAN,"",Ku Klux Klan,"",Yes,2010
44.3148443,-85.6023643,Firm 22,"",MICHIGAN,"",Racist Skinhead,"",Yes,2010
44.3148443,-85.6023643,Jewish Defense League,"",MICHIGAN,"",General Hate,"",Yes,2010
44.3148443,-85.6023643,United White Knights of the KKK,"",MICHIGAN,"",Ku Klux Klan,"",Yes,2010
44.3148443,-85.6023643,Vinlanders Michigan,"",MICHIGAN,"",Racist Skinhead,"",Yes,2010
44.3148443,-85.6023643,American Third Position,"",MICHIGAN,"",White Nationalist,"",Yes,2011
44.3148443,-85.6023643,Aryan Terror Brigade,"",MICHIGAN,"",Racist Skinhead,"",Yes,2011
44.3148443,-85.6023643,Blood and Honour America Division,"",MICHIGAN,Blood & Honour,Racist Skinhead,"",Yes,2011
44.3148443,-85.6023643,Jewish Defense League,"",MICHIGAN,"",General Hate,"",Yes,2011
44.3148443,-85.6023643,Ku Klos Knights of the KKK,"",MICHIGAN,"",Ku Klux Klan,"",Yes,2011
44.3148443,-85.6023643,South Africa Project,"",MICHIGAN,"",White Nationalist,"",Yes,2011
44.3148443,-85.6023643,United Knights of Tennessee Order of the KKK,"",MICHIGAN,"",Ku Klux Klan,"",Yes,2011
44.3148443,-85.6023643,Vinlanders Michigan,"",MICHIGAN,"",Racist Skinhead,"",Yes,2011
44.3148443,-85.6023643,Aryan Terror Brigade,"",MICHIGAN,"",Racist Skinhead,"",Yes,2012
44.3148443,-85.6023643,Jewish Defense League,"",MICHIGAN,"",General Hate,"",Yes,2012
44.3148443,-85.6023643,Ku Klos Knights of the KKK,"",MICHIGAN,"",Ku Klux Klan,"",Yes,2012
44.3148443,-85.6023643,Vinlanders Michigan,"",MICHIGAN,"",Racist Skinhead,"",Yes,2012
44.3148443,-85.6023643,Nord Herrenvolk,"",MICHIGAN,"",Racist Skinhead,"",Yes,2013
44.3148443,-85.6023643,Vinlanders Michigan,"",MICHIGAN,"",Racist Skinhead,"",Yes,2013
44.3148443,-85.6023643,Aryan Nations,"",MICHIGAN,"",Neo-Nazi,"",Yes,2014
44.3148443,-85.6023643,Blood and Honour Social Club,"",MICHIGAN,Blood & Honour,Racist Skinhead,"",Yes,2015
44.3148443,-85.6023643,The Creativity Movement,"",MICHIGAN,"",Neo-Nazi,"",Yes,2015
